Country_,Name,Issuer_,Distributor_,Wrapper_,Volume_,ProductCurrency,Underlying_,Underlying_Type_,InitialStrikeDateUTC,Tenor,AutoCallFreq_,CapitalProtection,PDI_Type_,PDI_Barrier_,MinCoupon_,MaxCoupon_,MaxAnnualizedPayout_,AC_FirstDate_,AC_FirstLevel_,AC_FirstPayout_,AC_LastLevel_,AC_LastPayout_,Description_,ISIN_,FT_
FRA,Worst-of European Barrier Autocallable Securities due February 2030,Barclays,Non-public,Medium Term Note,2.0,EUR,"['Engie', 'Sanofi']",Utilities,2024-12-04T00:00:00Z,5.2,Quarterly,0.0,European,-50.0,,,10.1,2029-10-31T00:00:00Z,-15.0,147.975,0.0,110.1,"This is a growth product linked to the performance of a basket of underlyings.On each observation date, if the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the worst performing underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the worst performing underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2906635805,https://brochures.structuredretailproducts.com/brochure/2025/08/06/71-19-28-0E-E2-B3-82-2C-47-01-42-86-83-E4-FE-C5.pdf
FRA,European Barrier Autocallable Securities due December 2031,Barclays,Non-public,Medium Term Note,3.95,EUR,['FTSE BNP Paribas 3.67 Fixed Point Decrement Act-365 2022 Jun09 Index'],Decrement,2024-12-02T00:00:00Z,7.0411,Monthly,0.0,European,-50.0,,,15.0,2026-03-02T00:00:00Z,0.0,118.75,0.0,161.25,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2906606707,https://brochures.structuredretailproducts.com/brochure/2025/08/06/73-E1-EE-8D-46-22-E8-9A-85-46-8F-C7-9D-C8-9F-45.pdf
FRA,Worst-of Autocallable Securities due February 2030,Barclays,Non-public,Medium Term Note,2.0,EUR,"['Engie', 'Airbus', 'LVMH']",Utilities,2025-02-07T00:00:00Z,5.13699,SemiAnnually,0.0,European,-45.0,,,6.8,2029-09-14T00:00:00Z,-30.0,130.6,-10.0,106.8,"This is a growth product linked to the performance of a basket of underlyings.On each observation date, if the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the worst performing underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the worst performing underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2953072266,https://brochures.structuredretailproducts.com/brochure/2025/08/06/F8-AD-70-C2-FF-CF-18-B5-F6-97-31-FD-EA-9A-17-08.pdf
FRA,European Barrier Autocallable Equity Linked Securities linked to TOTALENERGIES SE due 25 April 2029,Barclays,Non-public,Medium Term Note,2.5,EUR,['TotalEnergies'],Oil & Gas,2025-04-11T00:00:00Z,4.0411,SemiAnnually,0.0,European,-25.0,,,14.9,2026-04-13T00:00:00Z,0.0,114.9,0.0,152.15,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2998183573,https://brochures.structuredretailproducts.com/brochure/2025/08/06/9F-C9-81-97-0D-B3-C8-35-1D-98-6A-89-05-1A-FB-B9.pdf
FRA,European Barrier Autocallable Securities due May 2035,Barclays,Non-public,Medium Term Note,5.0,EUR,['FTSE Orange 0.8 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-01-09T00:00:00Z,10.34795,Monthly,0.0,European,-50.0,,,12.5004,2027-02-26T00:00:00Z,-3.0,122.92,-5.7,132.29,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 09/01/2025, 28/02/2025, 30/04/2025",XS2931385830,https://brochures.structuredretailproducts.com/brochure/2025/08/06/85-7E-9F-07-A8-24-B2-61-DD-DC-76-AD-7D-E6-D9-31.pdf
FRA,European Barrier Autocallable Equity Linked Securities linked to Euronext Banks Eurozone Select 10 EW Decrement 50 Points due 30 June 2037,Barclays,Non-public,Unit-linked Insurance Plan,2.6,EUR,['Euronext Banks Eurozone Select 10 EW Decrement 50 Points Index'],Decrement,2025-04-04T00:00:00Z,12.24658,Quarterly,0.0,European,-50.0,,,12.0,2026-06-16T00:00:00Z,0.0,112.0,-14.25,169.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 04/04/2025, 16/06/2025",XS2998069103,https://brochures.structuredretailproducts.com/brochure/2025/08/06/82-B9-57-71-A8-1F-2D-91-0D-90-B0-26-3F-A7-41-A2.pdf
FRA,European Barrier Autocallable Equity Linked Securities linked to FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01Index due 16 July 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-04-08T00:00:00Z,10.27671,Quarterly,0.0,European,-50.0,,,9.0,2035-03-30T00:00:00Z,-50.0,187.75,0.0,109.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 08/04/2025, 30/06/2025",XS2926298428,https://brochures.structuredretailproducts.com/brochure/2025/08/06/E3-AD-33-5E-32-11-67-6C-46-9D-C3-36-AB-C7-E5-B1.pdf
FRA,European Barrier Autocallable Securities due March 2035,Barclays,Non-public,Unit-linked Insurance Plan,2.5,EUR,['FTSE Orange 0.8 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-02-07T00:00:00Z,10.12055,Monthly,0.0,European,-50.0,,,13.02,2026-03-09T00:00:00Z,0.0,113.02,0.0,115.19,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 07/02/2025, 07/03/2025",XS2953073405,https://brochures.structuredretailproducts.com/brochure/2025/08/06/DF-C0-6E-F9-55-45-1B-0B-81-38-25-BE-12-05-FC-AC.pdf
FRA,European Barrier Autocallable Equity Linked Securities due 16 April 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Engie 1.2 Fixed Point Decrement Act-365 2020 Aug03 Index'],Decrement,2025-01-14T00:00:00Z,10.25753,Monthly,0.0,European,-50.0,,,15.0,2029-04-03T00:00:00Z,-12.24,160.0,-24.48,205.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2935606413,https://brochures.structuredretailproducts.com/brochure/2025/08/06/A3-54-B2-61-54-12-82-13-66-E2-42-3A-E6-85-26-F7.pdf
FRA,Worst-of European Barrier Autocallable Equity Linked Securities linked to a Basket of Shares and Equity Indices due 28 May 2030,Barclays,Non-public,Medium Term Note,2.5,EUR,"['TotalEnergies', 'Stoxx Europe 600 Oil & Gas Index']",Oil & Gas,2025-05-14T00:00:00Z,5.0411,Monthly,0.0,European,-50.0,,,6.702,2026-05-14T00:00:00Z,0.0,106.702,0.0,115.0795,"This is a growth product linked to the performance of a basket of underlyings.On each observation date, if the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the worst performing underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the worst performing underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS3025683163,https://brochures.structuredretailproducts.com/brochure/2025/08/06/E8-52-38-BD-6D-B6-65-A0-70-D7-6C-32-F4-E9-61-F9.pdf
FRA,European Barrier Autocallable Securities due November 2029,Barclays,Non-public,Medium Term Note,5.0,EUR,['Eurostoxx Real Estate'],Commercial Services,2024-10-31T00:00:00Z,5.03836,Quarterly,0.0,European,-35.0,,,7.044,2029-07-31T00:00:00Z,0.0,133.459,0.0,107.044,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2861361256,https://brochures.structuredretailproducts.com/brochure/2025/08/06/E0-7B-AC-43-21-C3-45-50-5E-1B-EA-B0-87-43-E3-E4.pdf
FRA,European Barrier Autocallable Securities due February 2035,Barclays,Non-public,Unit-linked Insurance Plan,4.0,EUR,['FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2024-12-12T00:00:00Z,10.18082,Quarterly,0.0,European,-50.0,,,16.3,2030-10-31T00:00:00Z,-19.0,193.73,0.0,116.3,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 12/12/2024, 31/01/2025",XS2912631434,https://brochures.structuredretailproducts.com/brochure/2025/08/06/D5-32-45-D6-84-F6-14-C2-97-0A-EF-D3-7D-DC-19-65.pdf
FRA,European Barrier Autocallable Securities due April 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Engie 1.2 Fixed Point Decrement Act-365 2020 Aug03 Index'],Decrement,2024-11-27T00:00:00Z,10.37534,Monthly,0.0,European,-60.0,,,15.5004,2027-10-28T00:00:00Z,-4.0,140.04,0.0,115.5,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 27/11/2024, 28/03/2025",XS2906567537,https://brochures.structuredretailproducts.com/brochure/2025/08/06/90-25-F3-30-CC-4A-20-F7-89-0B-E4-60-EF-39-34-50.pdf
FRA,European Barrier Autocallable Equity Linked Securities linked to STELLANTIS NV due 25 April 2029,Barclays,Non-public,Medium Term Note,2.5,EUR,['Stellantis'],Automobiles & Parts,2025-04-11T00:00:00Z,4.0411,SemiAnnually,0.0,European,-50.0,,,24.88,2026-04-13T00:00:00Z,0.0,124.88,0.0,187.08,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2998183144,https://brochures.structuredretailproducts.com/brochure/2025/08/06/EB-6E-02-BA-80-A1-3C-02-FE-B5-20-F9-FF-5E-A7-91.pdf
FRA,European Barrier Autocallable Securities due April 2035,Barclays,Non-public,Medium Term Note,5.0,EUR,['FTSE BNP Paribas 4.6 Fixed Point Decrement Act-365 2022 May23 Index'],Decrement,2024-12-24T00:00:00Z,10.31507,Monthly,0.0,European,-60.0,,,18.0,2027-01-29T00:00:00Z,0.0,133.0,0.0,118.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 24/12/2024, 07/02/2025, 31/03/2025",XS2921007014,https://brochures.structuredretailproducts.com/brochure/2025/08/06/5C-BA-4D-12-4E-16-09-FB-BA-B5-81-B3-88-AE-D1-B0.pdf
FRA,European Barrier Autocallable Securities due July 2032,Barclays,i-Kapital,Medium Term Note,3.0,EUR,['Unicredit'],Banks,2025-02-05T00:00:00Z,7.41644,Quarterly,0.0,European,-50.0,,,10.0,2031-03-20T00:00:00Z,0.0,157.5,0.0,110.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 05/02/2025, 20/06/2025",FR001400XD93,https://brochures.structuredretailproducts.com/brochure/2025/08/06/39-D8-CF-71-70-6A-B5-B0-1F-3F-0E-82-B1-BB-A0-CB.pdf
FRA,European Barrier Autocallable Securities due June 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE BNP Paribas 4.6 Fixed Point Decrement Act-365 2022 May23 Index'],Decrement,2025-04-24T00:00:00Z,10.12055,Monthly,0.0,European,-70.0,,,11.0004,2026-05-22T00:00:00Z,0.0,111.0,-6.65,128.42,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 24/04/2025, 22/05/2025",FRBCP1260041,https://brochures.structuredretailproducts.com/brochure/2025/08/06/0F-BA-03-EC-26-5C-35-38-9E-84-22-A6-1D-B7-F1-3A.pdf
FRA,European Barrier Autocallable Equity Linked Securities linked to BNP PARIBAS due 20 June 2030,Barclays,Non-public,Medium Term Note,2.5,EUR,['BNP Paribas'],Banks,2025-05-07T00:00:00Z,5.12329,Quarterly,0.0,European,-50.0,,,13.0,2026-06-08T00:00:00Z,0.0,113.0,0.0,161.75,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2998490663,https://brochures.structuredretailproducts.com/brochure/2025/08/06/E1-04-30-C7-EF-BC-E2-6A-D8-EE-28-85-81-E4-4F-19.pdf
FRA,European Barrier Autocallable Securities due March 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2024-12-12T00:00:00Z,10.25753,Monthly,0.0,European,-70.0,,,10.008,2026-03-02T00:00:00Z,0.0,110.01,-7.77,125.85,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 12/12/2024, 28/02/2025",XS2912637399,https://brochures.structuredretailproducts.com/brochure/2025/08/06/E0-35-8A-12-20-F1-F7-6D-66-28-73-82-0B-00-C2-39.pdf
FRA,European Barrier Autocallable Securities due March 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE BNP Paribas 4.6 Fixed Point Decrement Act-365 2022 May23 Index'],Decrement,2024-12-11T00:00:00Z,10.26027,Monthly,0.0,European,-60.0,,,12.0,2026-11-30T00:00:00Z,-5.94,121.0,-12.54,131.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2912622797,https://brochures.structuredretailproducts.com/brochure/2025/08/06/98-74-DD-87-34-BF-EE-49-98-9A-27-58-19-ED-9E-AA.pdf
FRA,European Barrier Autocallable Securities due July 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Carrefour 0.9 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-03-10T00:00:00Z,10.35616,Monthly,0.0,European,-50.0,,,11.5008,2028-01-31T00:00:00Z,-3.0,129.71,0.0,111.5,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 10/03/2025, 15/05/2025, 30/06/2025",XS2975933313,https://brochures.structuredretailproducts.com/brochure/2025/08/06/F4-33-F4-9D-ED-A5-F7-CE-FE-4B-CD-D0-D6-FA-8E-85.pdf
FRA,European Barrier Autocallable Securities due July 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Carrefour 0.9 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2024-12-12T00:00:00Z,10.59726,Quarterly,0.0,European,-60.0,,,12.0,2026-06-30T00:00:00Z,0.0,112.0,-20.0,169.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 12/12/2024, 24/03/2025, 30/06/2025",XS2912631194,https://brochures.structuredretailproducts.com/brochure/2025/08/06/18-DD-DB-F9-2D-78-36-F9-F2-38-B1-5C-FF-E0-F4-2D.pdf
FRA,Quanto European Barrier Autocallable Securities due August 2033,Barclays,i-Kapital,Medium Term Note,3.0,EUR,['Tesla'],Automobiles & Parts,2025-07-31T00:00:00Z,8.06575,Monthly,0.0,European,-50.0,,,10.0008,2028-02-29T00:00:00Z,0.0,125.84,0.0,110.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",FRBCP1260082,https://brochures.structuredretailproducts.com/brochure/2025/08/06/4E-48-FE-FB-97-19-66-E9-89-1E-06-AA-EC-94-D5-43.pdf
FRA,European Barrier Autocallable Equity Linked Securities linked to FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index due 8 May 2037,Barclays,Non-public,Unit-linked Insurance Plan,2.2,EUR,['FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-04-24T00:00:00Z,12.04658,Quarterly,0.0,European,-50.0,,,18.0,2026-04-24T00:00:00Z,0.0,118.0,0.0,311.5,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2926279477,https://brochures.structuredretailproducts.com/brochure/2025/08/06/EF-88-7B-C3-82-3B-68-BA-C6-88-7F-E8-DC-26-53-86.pdf
FRA,Securities due July 2035,Barclays,Non-public,Unit-linked Insurance Plan,3.0,EUR,"['FTSE Volkswagen Pfd 7.17 Fixed Point Decrement Act-3652023 Jun01 Index', 'FTSE Mercedes-Benz Group AG 5 Fixed Point Decrement Act-365 2023 May05 Index']",Decrement,2025-02-19T00:00:00Z,10.36986,Monthly,0.0,European,-50.0,,,11.2008,2026-06-17T00:00:00Z,-15.0,111.2,-16.9,128.94,"This is a growth product linked to the performance of a basket of underlyings.On each observation date, if the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the worst performing underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the worst performing underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the worst performing underlying. Initial Lookback Dates: 19/02/2025, 17/06/2025",XS2959248530,https://brochures.structuredretailproducts.com/brochure/2025/08/06/7B-42-79-5D-F3-2D-02-39-11-A1-A1-BF-50-95-F9-D8.pdf
FRA,European Barrier Autocallable Securities due October 2029,Barclays,Non-public,Medium Term Note,5.0,EUR,['Eurostoxx Banks'],Financial Services,2024-10-16T00:00:00Z,5.0411,Quarterly,0.0,European,-40.0,,,10.88,2025-10-16T00:00:00Z,0.0,110.88,0.0,148.96,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2876189304,https://brochures.structuredretailproducts.com/brochure/2025/08/06/6E-81-AA-71-06-71-09-B7-B4-21-42-21-54-4B-55-A3.pdf
FRA,Worst-of Quanto Autocallable Securities due December 2029,Barclays,Non-public,Medium Term Note,3.0,EUR,"['Eurostoxx 50', 'Nikkei 225', 'S&P 500']",Europe,2024-12-10T00:00:00Z,5.04932,Annually,0.0,European,-35.0,0.0,6.2,6.2,2028-12-11T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2912606329,https://brochures.structuredretailproducts.com/brochure/2025/08/05/8B-FD-D0-51-63-93-79-20-81-91-F1-C7-96-E3-44-92.pdf
FRA,European Barrier Autocallable Securities due January 2035,Barclays,Non-public,Medium Term Note,3.0,EUR,['FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-01-15T00:00:00Z,10.04384,Quarterly,0.0,European,-50.0,0.0,10.4,10.4,2026-01-15T00:00:00Z,0.0,100.0,-30.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 26/11/2024, 15/01/2025",XS2902982458,https://brochures.structuredretailproducts.com/brochure/2025/08/05/57-6A-D4-86-BB-96-54-40-EC-E3-4D-89-CC-11-28-D0.pdf
FRA,Autocallable Equity Linked Securities linked to FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index due 14 August 2037,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-04-25T00:00:00Z,12.31233,Quarterly,0.0,European,-70.0,0.0,6.5,6.5,2030-07-31T00:00:00Z,-18.24,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 25/04/2025, 31/07/2025",XS2998352517,https://brochures.structuredretailproducts.com/brochure/2025/08/05/94-62-D2-BB-84-45-F7-C4-C8-A5-C9-E0-66-F3-45-E8.pdf
FRA,European Barrier Autocallable Securities due January 2035,Barclays,Non-public,Medium Term Note,5.0,EUR,['FTSE Engie 1.2 Fixed Point Decrement Act-365 2020 Aug03 Index'],Decrement,2025-01-10T00:00:00Z,10.04384,Quarterly,0.0,European,-50.0,0.0,9.0,9.0,2028-04-10T00:00:00Z,-24.3,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2902915342,https://brochures.structuredretailproducts.com/brochure/2025/08/05/7D-85-BE-26-C7-D9-1F-69-FC-A2-39-E6-40-EA-15-D0.pdf
